macseem/wikismith	team	workos	playwright	apps/web/playwright.config.ts:15:  workers: 1,  ||SERIALDECL|| ./apps/web/e2e/wiki-flow.spec.ts:7:test.describe.configure({ mode: 'serial' });	apps/web/playwright.config.ts:12:  fullyParallel: false,	NO	NO	NO	NO			NO	YES	2	1	0	2026-02-26	NO	NO	
malek-abbassi/OtakuShelf	team	supertokens	playwright	ABSENT	ABSENT	NO	NO	NO	NO			YES	NO	11	3	1	2025-09-17	NO	NO	
manus42ppi/socialflow-pro	team	clerk	playwright	playwright.config.js:8:  workers: process.env.CI ? 1 : 3,  ||SERIALDECL|| ./e2e/post-history.spec.js:4:test.describe.configure({ mode: 'serial' });	playwright.config.js:5:  fullyParallel: true,	NO	NO	NO	YES	424242;		NO	YES	12	1	0	2026-06-25	NO	NO	
mateotiedra/next-boilerplate	team	kinde	playwright	playwright.config.ts:11:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:8:  fullyParallel: true,	NO	NO	NO	NO			NO	NO	6	2	0	2026-04-10	NO	NO	
matheuscarp123/medical-appointment-saas	team	firebase	cypress	ABSENT	ABSENT	NO	NO	NO	YES	424242;		NO	NO	3	3	1	2025-05-21	NO	NO	
mejay4u/Medicare-portal-descope	team	descope	playwright	apps/web/playwright.config.ts:14:  workers: process.env.CI ? 1 : undefined, 	apps/web/playwright.config.ts:11:  fullyParallel: true,	YES	NO	NO	NO			NO	NO	0	0	0	2026-06-11	YES	NO	./apps/mobile/jest.config.detox.ts:8:  globalSetup: 'detox/runners/jest/globalSetup',
mia-cx/maal	team	workos	playwright	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	0	0	0	2026-07-13	NO	NO	
misterwhite44/ubeer	team	auth0	playwright	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	4	0	0	2025-06-30	NO	NO	
mnaoizy/wyssn	team	kinde	playwright	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	4	0	0	2025-12-14	NO	NO	
mohammed-shakir/webbase	team	auth0	playwright	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	6	0	0	2025-04-24	NO	NO	
moonklabs/sprintable	team	firebase	playwright	apps/web/playwright.config.ts:16:  workers: process.env['CI'] ? 1 : undefined,  ||SERIALDECL|| ./apps/web/e2e/onboarding.spec.ts:6:  test.describe.configure({ mode: 'serial' });	apps/web/playwright.config.ts:13:  fullyParallel: true,	YES	YES	NO	NO			YES	YES	18	2	14	2026-08-16	YES	YES	./.github/workflows/ci.yml:1075:      # owner 로그인 → playwright/.auth/owner.json storageState를 만든 뒤 contrast-guard.spec을 돈다. || ./apps/web/e2e/settings-invite.spec.ts:3:test.use({ storageState: './playwright/.auth/owner.json' }); || ./apps/web/e2e/inbox.spec.ts:3:test.use({ storageState: './playwright/.auth/owner.json' });
mrkoonapp/mrkoon-audit	team	auth0	playwright	playwright.config.ts:11:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:8:  fullyParallel: true,	NO	NO	NO	YES	424242;		NO	NO	3	0	0	2026-08-11	NO	NO	
muhamed1222/chrono	team	supabase	cypress	ABSENT	ABSENT	NO	NO	NO	NO			YES	NO	5	3	0	2025-06-06	NO	NO	
multicam/bush	team	workos	playwright	bp/playwright.config.ts:12:  workers: 1, src/web/playwright.config.ts:14:  workers: process.env.CI ? 1 : undefined, 	bp/playwright.config.ts:11:  fullyParallel: false,	NO	NO	NO	NO		mailpit;	YES	NO	37	2	0	2026-05-12	NO	NO	
muratariku0903/summary-training	team	descope	playwright	ABSENT	ABSENT	YES	YES	YES	NO		mailpit;	YES	NO	10	3	0	2025-12-20	YES	YES	./frontend/test/e2e/auth.setup.test.ts:41:    // storageState 保存 || ./frontend/test/e2e/auth.setup.test.ts:46:    await context.storageState({ path: path.join(authDir, 'state.json') }) || ./frontend/playwright.config.ts:48:        storageState: 'playwright/.auth/state.json',
naabu/naabu	team	firebase	playwright	playwright.config.mjs:11:  workers: 1, 	ABSENT	NO	NO	NO	YES			NO	NO	0	0	26	2026-02-13	NO	NO	
nanameru/AI-Agent-Taiyo	team	workos	playwright	playwright.config.ts:33:  /* Limit workers to prevent browser crashes */ playwright.config.ts:34:  workers: process.env.CI ? 2 : 2, 	playwright.config.ts:28:  fullyParallel: true,	NO	NO	NO	NO			YES	YES	8	2	2	2026-06-25	NO	NO	
nandaarafi/rag-llm-interface	team	kinde	playwright	playwright.config.ts:34:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:28:  fullyParallel: true,	YES	YES	YES	NO			YES	YES	5	1	0	2026-01-14	YES	YES	./tests/auth-helper.ts:51:  await context.storageState({ path: storageFile }); || ./tests/auth-helper.ts:54:  const newContext = await browser.newContext({ storageState: storageFile }); || ./tests/auth.test.ts:5:test.use({ storageState: { cookies: [], origins: [] } });
nathanjohnpayne/friends-and-family-billing	team	firebase	playwright	ABSENT	ABSENT	NO	NO	NO	YES	connectAuthEmulator;		YES	NO	49	1	0	2026-08-10	NO	NO	
neo4j/neo4j-browser	team	firebase	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	YES	0	0	831	2026-08-06	NO	NO	
neu-cs4530/spring26-project-group-102	team	auth0	playwright	client/playwright.config.mjs:15:  workers: 1, 	ABSENT	NO	NO	NO	NO			YES	YES	43	4	1	2026-04-10	NO	NO	
nicoard12/Ticketing-system-front	team	auth0	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	8	0	0	2026-04-26	NO	NO	
nursyah21/chatai-app	team	kinde	playwright	playwright.config.ts:23:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:17:  fullyParallel: true,	NO	NO	NO	NO			NO	YES	1	0	0	2025-05-20	NO	NO	
om-raheja/SDx	team	workos	playwright	ABSENT	ABSENT	NO	NO	NO	NO			YES	NO	21	1	0	2026-05-19	NO	NO	
ontoneio/popcorn-loop	team	supertokens	playwright	playwright.config.ts:8:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:5:  fullyParallel: true,	NO	NO	NO	NO			NO	NO	0	0	0	2025-12-12	NO	NO	
openclimatefix/quartz-frontend	team	auth0	cypress	ABSENT	ABSENT	YES	YES	NO	YES	424242;		NO	YES	1	1	111	2026-08-15	YES	NO	./apps/quartz-app/jest.config.ts:82:  // globalSetup: undefined, || ./apps/nowcasting-app/cypress/support/auth-provider-commands/auth0.ts:34:  cy.session(
ot-nemoto/daily-hub	team	clerk	playwright	playwright.config.ts:13: * - データ競合を避けるため直列実行（workers: 1） playwright.config.ts:18:  workers: 1, 	playwright.config.ts:17:  fullyParallel: false,	YES	YES	YES	YES	clerkSetup;setupClerkTestingToken;		NO	YES	13	1	0	2026-08-11	YES	NO	./e2e/monthly.spec.ts:3:test.use({ storageState: authState("tsukune") }); || ./e2e/fixtures.ts:6:/** ロール別セッション（storageState）の保存先 */ || ./e2e/day-off.spec.ts:11:  test.use({ storageState: authState("tsukune") });
phkoenig/kessel-boilerplate	team	clerk	playwright	playwright.config.ts:11:  workers: process.env.CI ? "100%" : 1, 	playwright.config.ts:8:  fullyParallel: true,	NO	NO	NO	NO			NO	NO	21	1	0	2026-08-08	NO	NO	
pkunv/fitgather	team	kinde	playwright	playwright.config.ts:22:  workers: undefined, 	playwright.config.ts:16:  fullyParallel: false,	YES	YES	YES	NO			NO	YES	2	0	1	2025-11-02	YES	YES	./playwright.config.ts:41:        storageState: "e2e/.auth/user.json", || ./e2e/auth.setup.ts:30:  await page.context().storageState({ path: authFile });
planetaryescape/blah.chat	team	clerk	playwright	apps/web/playwright.config.ts:13:  workers: process.env.CI ? 1 : undefined, apps/web/playwright.smoke.config.ts:16:  workers: 1, 	apps/web/playwright.config.ts:10:  fullyParallel: true,	YES	NO	NO	YES	424242;testing token;		YES	NO	34	1	7	2026-08-01	YES	NO	./apps/web/e2e/smoke-staging.spec.ts:99:    test.use({ storageState: smokeAuthStorageStatePath });
plural-reality/cartographer-oss	team	workos	playwright	playwright.config.ts:13:  workers: isCI ? 1 : undefined, 	playwright.config.ts:10:  fullyParallel: true,	NO	NO	NO	NO		inbucket;	NO	NO	27	1	0	2026-07-17	NO	NO	
pmfleming/MyStarQuest	team	firebase	playwright	playwright.config.ts:23:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:17:  fullyParallel: true,	NO	NO	NO	YES			YES	YES	22	1	0	2026-06-17	NO	NO	
polubis/WebBlog	team	firebase	cypress	ABSENT	ABSENT	NO	NO	NO	YES			NO	NO	0	0	8	2025-03-21	NO	NO	
preciaaa/Scrummies-SPM	team	supabase	playwright	playwright.config.js:32:  workers: process.env.CI ? 1 : 1, // Use 1 worker to avoid database conflicts 	playwright.config.js:23:  fullyParallel: false, // Set to false for projects to avoid conflicts	YES	NO	NO	YES	424242;		YES	YES	30	3	0	2025-11-08	YES	NO	./test-results/results.json:7:    "globalSetup": null,
progress8080/next-fitness-dojo	team	kinde	playwright	playwright.config.js:22:  workers: process.env.CI ? 1 : undefined, 	playwright.config.js:16:  fullyParallel: true,	NO	NO	NO	NO			NO	YES	1	0	1	2025-06-08	NO	NO	
protoEvangelion/monai	team	clerk	playwright	ABSENT	playwright.config.ts:17:  fullyParallel: false,	YES	NO	NO	NO			NO	NO	2	0	0	2026-07-21	YES	YES	./playwright.config.ts:16:  globalSetup: './e2e/global-setup.ts', || ./e2e/global-setup.ts:12:export default async function globalSetup() {
rafay99-epic/envpilot.dev	team	workos	playwright	apps/web/playwright.config.ts:4:// into process.env for the config, the auth setup and the test workers. apps/web/playwright.config.ts:21:  // Parallel workers are safe because each worker mutates its OWN fixture  ||SERIALDECL|| ./apps/web/tests/e2e/authenticated/sharing-tags-export.spec.ts:28:test.describe.configure({ mode: "serial" });	apps/web/playwright.config.ts:18:  fullyParallel: true,	YES	YES	YES	NO		mailtrap;	YES	YES	52	38	0	2026-08-15	YES	YES	./apps/web/tests/e2e/authenticated/doc-sharing.spec.ts:142:      storageState: undefined, || ./apps/web/tests/e2e/authenticated/doc-sharing.spec.ts:229:      storageState: undefined, || ./apps/web/tests/e2e/authenticated/doc-sharing.spec.ts:294:      storageState: undefined,
rajnishkhatri/AgentsFramework	team	workos	playwright	frontend/playwright.config.ts:79:  workers: 1,  ||SERIALDECL|| ./frontend/e2e/integration/bff-thread-crud.spec.ts:12:test.describe.configure({ mode: "serial" });	frontend/playwright.config.ts:76:  fullyParallel: false,	YES	YES	NO	YES	424242;testing token;		YES	YES	98	2	0	2026-08-11	DOCONLY	NO	./.cursor/skills/playwright-agentic-e2e/references/authentication.md:8:- [The core pattern: storageState](#the-core-pattern-storagestate) || ./.cursor/skills/playwright-agentic-e2e/references/authentication.md:17:## The core pattern: storageState
rasendubi/oleksii.shmalko.com	team	firebase	playwright	playwright.config.ts:8:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:5:  fullyParallel: true,	NO	NO	NO	NO			NO	NO	1	0	12	2026-02-22	NO	NO	
ruheni/discussions	team	workos	cypress	ABSENT	ABSENT	NO	NO	NO	NO			YES	NO	0	0	5	2026-04-08	NO	NO	
rvarbanov/saas-starter	team	workos	playwright	playwright.config.ts:83:  workers: playwrightWorkers, 	playwright.config.ts:80:  fullyParallel: true,	YES	YES	YES	NO			YES	NO	12	6	0	2026-08-15	YES	YES	./tests/e2e/auth.setup.ts:15:  await page.context().storageState({ path: AUTH_STORAGE_PATH }); || ./tests/e2e/auth-sign-out.spec.ts:6:  const context = await browser.newContext({ storageState: AUTH_STORAGE_PATH }); || ./playwright/env.ts:131:/** Ensure directory for auth storageState exists before setup writes the file. */
saldanaj97/atlaris	team	clerk	playwright	playwright.config.ts:92:  workers: 1, playwright.config.ts:115:      workers: 1,  ||SERIALDECL|| ./tests/playwright/smoke/auth.settings-headings.spec.ts:3:test.describe.configure({ mode: 'serial' });	playwright.config.ts:102:  fullyParallel: false,	YES	YES	NO	YES	+clerk_test;clerkSetup;	inbucket;	YES	YES	322	14	1	2026-08-13	YES	NO	./tests/setup/testcontainers.ts:2: * Vitest globalSetup: spins up a PostgreSQL Testcontainer before any || ./vitest.workflow.config.ts:21:    globalSetup: ['tests/setup/workflow-vitest-global-setup.ts'], || ./vitest.config.ts:95:          globalSetup: ['tests/setup/testcontainers.ts'],
samayhuf-star/Adiology-23Dec-New	team	clerk+supabase	playwright	playwright.lambdatest.config.ts:15: * - workers: '50%' - Uses 50% of CPU cores for parallel execution playwright.lambdatest.config.ts:16: *   - Set LT_WORKERS env var to override (e.g., LT_WORKERS=4 for 4 parallel worker	playwright.lambdatest.config.ts:14: * - fullyParallel: true - Enables parallel execution of tests	NO	NO	NO	NO			YES	YES	3	1	0	2026-01-18	NO	NO	
sanspoof/SuperScale	team	supabase	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	2	2	0	2025-09-11	NO	NO	
seandonn-boston/Atlas	team	workos	playwright	ABSENT	playwright.config.ts:6:  fullyParallel: true,	NO	NO	NO	NO			NO	NO	17	0	0	2026-05-27	NO	NO	
sebkopsi/Programsko-inzenjerstvo	team	descope	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	4	4	0	2026-01-29	NO	NO	
sefi-uzan/yanshuf-ai	team	kinde	playwright	playwright.config.ts:21:  workers: process.env.CI ? 1 : 1, 	playwright.config.ts:15:  fullyParallel: true,	YES	NO	NO	NO			NO	YES	8	6	0	2025-11-07	YES	NO	./jest.config.ts:70:  // globalSetup: undefined,
sikander1020/Forge-AI-Pentest-Assistant	team	workos	playwright	playwright.config.ts:16:  workers: 3, // Allow 3 concurrent workers (one per tier spec) 	playwright.config.ts:13:  fullyParallel: true, // Run spec files in parallel (each tier uses different user)	YES	YES	YES	NO			YES	YES	37	1	0	2026-08-03	YES	NO	./e2e/chat-agent.spec.ts:25:    test.use({ storageState: AUTH_STORAGE_PATHS.pro }); || ./e2e/chat-agent.spec.ts:150:    test.use({ storageState: AUTH_STORAGE_PATHS.ultra }); || ./e2e/chat-switching.spec.ts:21:  test.use({ storageState: AUTH_STORAGE_PATHS.pro });
sohail7946/Agency-tool	team	workos	playwright	ABSENT	agency-os/playwright.config.ts:5: fullyParallel: true,	NO	NO	NO	NO			YES	NO	15	2	0	2026-05-31	NO	NO	
sotomaque/eng-hub	team	clerk	playwright	apps/web/playwright.config.ts:14:  workers: process.env.CI ? 1 : undefined,  ||SERIALDECL|| ./apps/web/e2e/project-billets.spec.ts:4:  test.describe.configure({ mode: "serial" });	apps/web/playwright.config.ts:11:  fullyParallel: true,	YES	YES	YES	YES	clerkSetup;testing token;	inbucket;	NO	NO	37	1	4	2026-05-29	YES	YES	./apps/web/playwright.config.ts:31:        storageState: path.join(__dirname, "playwright/.clerk/user.json"), || ./apps/web/playwright.config.ts:40:        storageState: path.join(__dirname, "playwright/.clerk/user2.json"), || ./apps/web/e2e/global.setup.ts:32:  await page.context().storageState({ path: adminAuthFile });
spideryarn/hellozenno	team	supabase	playwright	ABSENT	ABSENT	NO	NO	NO	NO		inbucket;	YES	NO	3	3	1	2026-05-25	NO	NO	
srteerra/pitmydoro	team	firebase	playwright	playwright.config.ts:11:  workers: isCI ? '50%' : undefined, 	playwright.config.ts:8:  fullyParallel: true,	NO	NO	NO	NO			NO	YES	5	0	19	2026-07-05	NO	NO	
steveruizok/globs	team	supabase	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	0	0	249	2026-05-24	NO	NO	
stianglomsrod/klar	team	supabase	playwright	ABSENT	playwright.config.ts:9:  fullyParallel: true,	NO	NO	NO	NO			NO	NO	8	1	0	2026-07-19	NO	NO	
stytchauth/stytch-browser	vendor	stytch	cypress	ABSENT	ABSENT	NO	NO	NO	NO		mailosaur;	YES	NO	3	3	0	2026-08-14	NO	NO	
suntan-superman/worksideSupportConsole	team	firebase	playwright	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	17	1	0	2026-06-28	NO	NO	
superfaz/starfinder	team	kinde	playwright	playwright.service.config.ts:42:  workers: 20,	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YES	YES	./playwright.config.ts:57:        storageState: "playwright/.auth/user.json", || ./e2e/auth.setup.ts:22:  await page.context().storageState({ path: authFile });
swissmilo/bookrec	team	workos	playwright	tests/playwright.config.ts:8:  workers: 1, 	ABSENT	NO	NO	NO	NO			YES	YES	8	1	0	2026-07-14	NO	NO	
t-i-0414/music-practice-tracker	team	firebase		ABSENT	ABSENT	NO	NO	NO	YES	FIREBASE_AUTH_EMULATOR_HOST;		NO	NO	0	0	0	2026-08-14	NO	NO	
talstilkol/svbooking.com	team	kinde	playwright	playwright.config.ts:22:  workers: 1, 	ABSENT	NO	NO	NO	NO			YES	NO	237	8	1	2026-08-12	NO	NO	
tdiorio2323/my-creator-landing	team	supertokens	playwright	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	2	0	0	2025-11-07	NO	NO	
techybolek/10x-L4	team	supabase	playwright	playwright.config.ts:9:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:5:  fullyParallel: true,	NO	NO	NO	NO		inbucket;	YES	YES	11	6	1	2025-06-12	NO	NO	
tensr-xyz/tensr-platform-web	team	stytch	playwright	playwright.launch.config.ts:18:  workers: process.env.CI ? 1 : undefined, playwright.config.ts:11:  workers: process.env.CI ? 1 : undefined, 	playwright.launch.config.ts:14:  fullyParallel: true,	NO	NO	NO	YES	424242;		NO	NO	8	1	0	2026-08-12	NO	NO	
thePlaygroundCommerce/ThePlayground	team	clerk	cypress	ABSENT	ABSENT	NO	NO	NO	YES	424242;		NO	NO	1	0	0	2026-08-13	NO	NO	
thefappybird/gallurio	team	workos	playwright	scripts/playwright-screenshots.config.ts:19:  workers: 1, playwright.config.ts:14:  workers: 1, 	scripts/playwright-screenshots.config.ts:18:  fullyParallel: false,	YES	YES	YES	YES	424242;		YES	NO	30	1	0	2026-08-02	YES	YES	./playwright.config.ts:29:      use: { ...devices["Desktop Chrome"], storageState: "e2e/.auth/owner.json" }, || ./e2e/portfolio-maker-demo-pages.spec.ts:5:test.use({ storageState: { cookies: [], origins: [] } }); || ./e2e/email-deep-links.spec.ts:60:  test.use({ storageState: { cookies: [], origins: [] } });
timfewi/freelancerino	team	clerk	playwright	playwright.config.ts:101:  /* Run tests in files in parallel (local only, CI uses workers: 1 for stability) */ playwright.config.ts:111:  workers: process.env.CI ? 1 : undefined,  ||SERIALDECL|| ./e2e/global.setup.ts:43:setup.describe.configure({ mode: "serial" });	playwright.config.ts:102:  fullyParallel: true,	YES	YES	YES	YES	clerkSetup;setupClerkTestingToken;testing token;		YES	YES	53	4	1	2026-01-25	YES	YES	./playwright.config.ts:152:        storageState: AUTH_FILE, || ./e2e/fixtures/auth.fixture.ts:308: *   use: { storageState: AUTH_STORAGE_STATE_PATH }, || ./e2e/global.setup.ts:259:  await page.context().storageState({ path: AUTH_FILE });
tindevelopers/equipmentbalkans	team	workos	playwright	smoke/playwright.config.ts:9:  workers: process.env.CI ? 2 : 4,  ||SERIALDECL|| ./smoke/marketplace-create.spec.ts:39:test.describe.configure({ mode: "serial" });	smoke/playwright.config.ts:8:  fullyParallel: true,	YES	YES	NO	NO			YES	NO	14	3	0	2026-08-08	YES	NO	./smoke/qa-journeys.spec.ts:90:  await page.context().storageState({ path: `tmp/qa-seller-${RUN}.json` }); || ./smoke/qa-journeys.spec.ts:130:  await page.context().storageState({ path: `tmp/qa-buyer-${RUN}.json` }); || ./smoke/qa-journeys.spec.ts:138:  const buyerContext = await browser.newContext({ storageState: `tmp/qa-buyer-${RUN}.json` });
tommysullivan/deeporigin-takehome	team	clerk	playwright	playwright.config.ts:19:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:13:  fullyParallel: true,	YES	YES	NO	NO			NO	YES	2	2	0	2026-01-19	YES	NO	./e2e/global-setup.ts:19: *         storageState: authFile, || ./e2e/global-setup.ts:31:  await page.context().storageState({ path: authFile }); || ./e2e/global-setup.ts:13: *   globalSetup: require.resolve('./e2e/global-setup'),
trainin-entrenamientos/Trainin	team	firebase	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	6	2	1	2025-07-10	NO	NO	
ubcdiscovery/ubc-discovery	team	firebase	playwright	web/playwright.config.ts:6:  workers: 4, 	web/playwright.config.ts:5:  fullyParallel: true,	NO	NO	NO	NO			YES	NO	15	3	0	2026-08-15	NO	NO	
unityhubio/unityhubio	team	workos		ABSENT	ABSENT	NO	NO	NO	NO			YES	NO	0	0	0	2026-08-16	NO	NO	
vandean25/auto-core-platform	team	firebase	playwright	apps/core-web/playwright.config.ts:15:  workers: process.env.CI ? 1 : undefined, 	apps/core-web/playwright.config.ts:9:  fullyParallel: true,	YES	YES	NO	NO			YES	YES	13	0	0	2026-08-16	DOCONLY	NO	./.agents/skills/playwright-cli/references/running-code.md:218:  await page.context().storageState({ path: 'auth.json' });
vanessavun/portfolio_v4	team	supabase	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	2	0	2	2025-09-04	NO	NO	
velmuruganvelayutham/loan-app	team	clerk	cypress	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	10	10	0	2026-06-22	NO	NO	
victorlovescoding/dive-into-run	team	firebase	playwright	playwright.config.mjs:14:  workers: 1, 	playwright.config.mjs:13:  fullyParallel: false,	NO	NO	NO	YES			YES	NO	76	11	0	2026-06-22	NO	NO	
webthreeservices-bot/NSC	team	workos	playwright	playwright-continuous.config.ts:24:  workers: 1, playwright-simple.config.ts:16:  workers: process.env.CI ? 1 : 2, 	playwright-continuous.config.ts:15:  fullyParallel: false,	YES	YES	YES	NO			YES	YES	16	1	0	2025-11-20	YES	YES	./playwright-continuous.config.ts:81:        storageState: 'playwright/.auth/user.json', || ./playwright-continuous.config.ts:112:        storageState: 'playwright/.auth/user.json', || ./playwright.config.ts:60:        storageState: 'playwright/.auth/user.json',
willl182/calaire-app	team	workos	playwright	playwright.config.ts:117:  workers: e2eEnv.isCI ? 1 : undefined,  ||SERIALDECL|| ./tests/e2e/sgc-fase2.auth.spec.ts:4:test.describe.configure({ mode: 'serial' })	playwright.config.ts:114:  fullyParallel: true,	YES	YES	NO	NO			NO	NO	14	12	3	2026-07-29	YES	YES	./tests/e2e/auth.manual.setup.ts:13:  await page.context().storageState({ path: authFile }) || ./tests/e2e/auth.setup.ts:55:  await page.context().storageState({ path: authFile }) || ./scripts/capture-e2e-auth-cdp.mjs:13:    await context.storageState({ path: '.auth/workos.json' })
woody34/rescope	team	descope	playwright	apps/sample-app/playwright.config.ts:8:  workers: 1, apps/ui/playwright.config.ts:6:  // parallel workers would reset each other's state mid-test. 	apps/sample-app/playwright.config.ts:9:  fullyParallel: false,	YES	YES	NO	NO			YES	YES	65	6	1	2026-07-07	YES	YES	./apps/sample-app/e2e/auth.setup.ts:99:  await page.context().storageState({ path: authFile }); || ./apps/sample-app/e2e/home.spec.ts:14:test.use({ storageState: "playwright/.auth/user.json" }); || ./apps/sample-app/e2e/session.spec.ts:8: * The unauthenticated tests override storageState with empty state to simulate
workos/authkit-electron	vendor	workos	playwright	playwright.config.ts:8: * per test, so we run serially (`workers: 1`) and retry once to absorb hosted- playwright.config.ts:16:  workers: 1, 	playwright.config.ts:15:  fullyParallel: false,	NO	NO	NO	NO			YES	YES	17	6	0	2026-08-14	NO	NO	
wyattowalsh/riso	team	workos	playwright	web/playwright.config.ts:8:  workers: process.env.CI ? 1 : undefined, 	web/playwright.config.ts:5:  fullyParallel: true,	NO	NO	NO	YES	424242;		YES	NO	9	0	0	2026-06-26	NO	NO	
y4my4my4m/harmony	team	supabase	playwright	playwright.config.ts:14:  workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:11:  fullyParallel: true,	YES	YES	YES	YES	424242;		YES	NO	46	4	31	2026-08-16	YES	YES	./tests/e2e/global-setup.ts:5: * to capture localStorage auth state, then saves storageState files for reuse. || ./tests/e2e/global-setup.ts:37:  storageStatePath: string, || ./tests/e2e/global-setup.ts:74:  await context.storageState({ path: storageStatePath })
yeshwanthreddymula15/auto	team	supabase	playwright	ABSENT	ABSENT	NO	NO	NO	NO			NO	NO	1	1	0	2025-06-11	NO	NO	
youh4ck3dme/booking	team	supabase	playwright	playwright.config.ts:8:    workers: process.env.CI ? 1 : undefined, 	playwright.config.ts:5:    fullyParallel: true,	NO	NO	NO	NO		inbucket;	YES	NO	12	4	0	2026-02-21	NO	NO	
yravan/cashlens	team	clerk	playwright	apps/web/playwright.config.ts:27:  workers: 1, // parallel clerk.signIn is flaky (clerk/javascript#7891) 	ABSENT	YES	YES	YES	YES	clerkSetup;		NO	YES	5	2	0	2026-08-13	YES	YES	./apps/web/playwright.config.ts:44:      use: { ...devices["Desktop Chrome"], storageState: STORAGE_STATE_A }, || ./apps/web/e2e/isolation.signed-in.spec.ts:21:    storageState: STORAGE_STATE_B, || ./apps/web/e2e/global.setup.ts:16:  { key: "a", email: E2E_USER_A_EMAIL, storageState: STORAGE_STATE_A },
zainsaeeed/rankerx	team	workos	playwright	apps/web/playwright.config.ts:8:  workers: process.env.CI ? 2 : undefined, 	apps/web/playwright.config.ts:5:  fullyParallel: true,	NO	NO	NO	NO			NO	NO	1	0	1	2026-04-25	NO	NO	
zekenewsom/highwater	team	auth0	playwright	packages/web/playwright.config.ts:15:  workers: process.env.CI ? 1 : undefined, 	packages/web/playwright.config.ts:9:  fullyParallel: true,	NO	NO	NO	NO			NO	YES	5	0	0	2025-07-28	NO	NO	
zenobia-pay/alphabook	team	workos	playwright	ABSENT	ABSENT	NO	NO	NO	NO			YES	NO	9	0	0	2026-04-24	NO	NO	
zulkeflrehman/TacticalHub	team	firebase	playwright	playwright.config.ts:6:  workers: 1, 	playwright.config.ts:5:  fullyParallel: false,	NO	NO	NO	YES			YES	NO	14	3	0	2026-08-03	NO	NO	
